onset	duration	trial_type	value	sample	stim_file
340.4228515625	n/a	block_start	300	697186	n/a
345.4189453125	n/a	fixation_cross	312	707418	n/a
346.43603515625	n/a	tool_image	1	709501	tools/broom_PNG58.png
347.03125	n/a	mask	701	710720	n/a
347.64697265625	n/a	blank_white_screen	705	711981	n/a
348.13720703125	n/a	tool_auditory_imagery_task	603	712985	n/a
351.14697265625	n/a	blank_white_screen	705	719149	n/a
351.326171875	n/a	tool_silent_naming_task	601	719516	n/a
354.33056640625	n/a	blank_white_screen	705	725669	n/a
354.52685546875	n/a	tool_visual_imagery_task	602	726071	n/a
357.5302734375	n/a	blank_white_screen	705	732222	n/a
357.72607421875	n/a	tool_tactile_imagery_task	604	732623	n/a
360.73046875	n/a	blank_black_screen	706	738776	n/a
362.724609375	n/a	fixation_cross	312	742860	n/a
363.73828125	n/a	animal_image	1	744936	animals/pig_PNG2215.png
364.33544921875	n/a	mask	701	746159	n/a
364.947265625	n/a	blank_white_screen	705	747412	n/a
365.4384765625	n/a	animal_auditory_imagery_task	603	748418	n/a
368.447265625	n/a	blank_white_screen	705	754580	n/a
368.62890625	n/a	animal_silent_naming_task	601	754952	n/a
371.63037109375	n/a	blank_white_screen	705	761099	n/a
371.828125	n/a	animal_visual_imagery_task	602	761504	n/a
374.830078125	n/a	blank_white_screen	705	767652	n/a
375.0283203125	n/a	animal_tactile_imagery_task	604	768058	n/a
378.0302734375	n/a	blank_black_screen	706	774206	n/a
380.02587890625	n/a	fixation_cross	312	778293	n/a
381.11865234375	n/a	animal_image	1	780531	animals/sheep_PNG2718.png
381.71337890625	n/a	mask	701	781749	n/a
382.33056640625	n/a	blank_white_screen	705	783013	n/a
382.818359375	n/a	animal_auditory_imagery_task	603	784012	n/a
385.830078125	n/a	blank_white_screen	705	790180	n/a
386.0087890625	n/a	animal_silent_naming_task	601	790546	n/a
389.013671875	n/a	blank_white_screen	705	796700	n/a
389.208984375	n/a	animal_visual_imagery_task	602	797100	n/a
392.21337890625	n/a	blank_white_screen	705	803253	n/a
392.40869140625	n/a	animal_tactile_imagery_task	604	803653	n/a
395.41357421875	n/a	blank_black_screen	706	809807	n/a
